RespondentID,Persona,Age,Gender,MaritalStatus,CityTier,Education,NumDependents,EmploymentStatus,YearsEmployed,AnnualIncome_INR,IncomeStability,SecondaryIncome_INR,SavingsPct_Monthly,SavingsBalance_INR,SpendingPattern,CreditUtilization,UPI_TxnMonthly,HasCreditCard,AppBasedLoan,PrimaryLoanType,LoanPurpose_New,LoanAmountSought,LoanTermMonths,ExistingDebt_INR,MonthlyEMI_INR,DebtToIncomeRatio,CreditHistoryYears,NumCreditAccounts,NumHardInquiries,MissedPayments,Bankruptcies,RepaymentHistory,HasProperty,HasVehicle,InvestmentValue_INR,EmergencyFundMonths,RiskTolerance,FinLiteracyScore,HasFinancialPlan,IncomeShockLast3Yr,FamilyBurdenScore,CreditScore,LoanApproved,MarketingSegment,ApprovalProbability
IND01567,Gig_Worker,22,Female,Single,Tier3,Diploma,2,Self_Employed,11,60558.0,Seasonal,19213.0,10.459149531369428,11607.0,Well_within,0.4595,12,1,1,Personal_Loan,Personal,258000.0,36,59622.0,1673.0,0.9845,1,3,1,2,0,Poor,1,0,37434.0,4.2,Medium,4.2,1,1,0.6,418,0,AtRisk,0.1473
IND01568,Urban_Salaried,54,Female,Single,Tier1,Postgraduate,4,Salaried_Private,6,91307.0,Stable,24082.0,21.339146949518017,73751.0,Just_right,0.3112,42,0,1,Business_Loan,Business,165000.0,24,79121.0,3330.0,0.8665,22,2,1,0,2,Fair,1,1,1152.0,3.8,Medium,2.3,1,0,0.6,364,0,AtRisk,0.3013
IND01569,Urban_Salaried,52,Other,Married,Tier1,Graduate,5,Salaried_Private,1,173571.0,Stable,14839.0,22.14405773953576,129950.0,Overspend,0.8405,38,1,0,Business_Loan,Personal,348000.0,36,35799.0,1004.0,0.2062,3,6,4,0,0,Excellent,1,1,8362.0,3.1,High,7.1,0,0,0.75,546,0,Emerging,0.4792
IND01570,Retired_Govt,60,Male,Married,Tier3,Postgraduate,4,Retired,38,48576.0,Stable,8707.0,23.70384078509985,15637.0,Just_right,0.3324,17,0,1,Education_Loan,Medical,874000.0,180,108655.0,610.0,2.2368,20,1,1,0,0,Good,1,1,31798.0,3.4,Medium,4.4,1,0,0.6,521,0,Emerging,0.3973
IND01571,Urban_Salaried,48,Female,Married,Tier1,Graduate,4,Salaried_Private,11,160968.0,Seasonal,11973.0,15.797752238403524,56362.0,Borderline,0.3989,49,1,0,Personal_Loan,Vehicle,537000.0,48,51930.0,1093.0,0.3226,1,4,2,3,0,Excellent,0,0,0.0,4.1,Medium,3.4,0,0,0.6,524,0,Emerging,0.3908
IND01572,Homemaker,35,Male,Married,Tier2,10th_12th,2,Homemaker,0,36220.0,Stable,11274.0,0.0,0.0,Well_within,0.2115,21,1,0,BNPL,Business,687000.0,180,4655.0,26.0,0.1285,11,2,4,1,0,Good,1,0,350633.0,2.7,Medium,4.7,1,0,0.3,537,1,Emerging,0.5507
IND01573,Rural_Farmer,34,Female,Single,Tier3,Diploma,3,Self_Employed,2,20666.0,Seasonal,29431.0,7.990535471383688,5715.0,Just_right,0.325,9,0,0,Business_Loan,Home,568000.0,24,79060.0,3327.0,3.8254,4,6,2,2,0,Poor,1,1,12857.0,0.0,High,9.1,0,1,0.75,425,0,AtRisk,0.1068
IND01574,MSME_Owner,24,Male,Single,Tier2,Postgraduate,2,Business_Owner,26,187375.0,Stable,6823.0,12.678047557292487,100090.0,Well_within,0.3051,23,1,0,Personal_Loan,NA,326000.0,180,8640.0,48.0,0.0461,1,1,2,1,1,Good,0,0,0.0,0.5,Low,8.0,1,1,0.6,422,0,Emerging,0.4235
IND01575,Urban_Salaried,45,Male,Married,Tier2,Graduate,1,Salaried_Private,17,149978.0,Seasonal,6532.0,20.90527278785241,72056.0,Well_within,0.429,50,0,1,Home_Loan,Education,152000.0,24,118415.0,4983.0,0.7895,7,4,2,0,0,Fair,1,1,71683.0,4.4,Low,7.2,1,1,0.45,525,0,AtRisk,0.3157
IND01576,Retired_Govt,59,Female,Married,Tier2,Graduate,0,Retired,38,49400.0,Stable,7927.0,21.85832735520693,26218.0,Well_within,0.1972,29,0,0,Home_Loan,Vehicle,537000.0,36,68741.0,1929.0,1.3915,8,1,4,2,0,Excellent,1,0,52681.0,6.1,High,6.2,0,0,0.0,540,0,Emerging,0.437
IND01577,MSME_Owner,33,Female,Married,Tier1,10th_12th,2,Business_Owner,18,97715.0,Stable,3138.0,15.6430664210115,76407.0,Just_right,0.4805,24,1,1,Personal_Loan,Personal,449000.0,12,121465.0,10223.0,1.243,5,4,2,0,0,Excellent,0,1,0.0,0.0,Low,6.0,0,0,0.3,546,1,Emerging,0.5711
IND01578,Rural_Farmer,55,Male,Married,Rural,10th_12th,2,Self_Employed,10,50043.0,Seasonal,0.0,7.963718184769261,6295.0,Just_right,0.2749,3,0,1,Personal_Loan,Personal,210000.0,180,50912.0,286.0,1.0173,14,5,3,0,0,Excellent,0,1,0.0,2.8,Medium,3.7,1,0,0.3,586,1,Emerging,0.5468
IND01579,Retired_Govt,55,Female,Single,Rural,Postgraduate,3,Retired,36,62574.0,Stable,3951.0,22.24900740111237,35910.0,Overspend,0.9151,4,0,1,Business_Loan,Vehicle,1879000.0,120,32329.0,272.0,0.5166,11,4,0,0,0,Good,0,1,0.0,4.9,Medium,7.0,0,1,0.75,506,0,AtRisk,0.343
IND01580,MSME_Owner,43,Male,Married,Tier2,Graduate,2,Business_Owner,5,331958.58635166794,Seasonal,5648.0,11.310906007415904,48427.0,Just_right,0.6695,18,1,0,Personal_Loan,Vehicle,182000.0,84,110718.0,1331.0,1.0845,15,4,1,0,0,Excellent,1,1,335574.0,2.3,Low,5.6,0,1,0.6,577,1,Prime,0.6496
IND01581,Rural_Farmer,24,Female,Single,Tier3,10th_12th,6,Self_Employed,18,22728.0,Unstable,43287.0,7.979134486444899,5117.0,Just_right,0.2243,17,0,1,Education_Loan,Home,391000.0,120,258019.0,2172.0,6.0,0,4,2,0,1,Good,1,0,11336.0,2.0,High,5.8,1,0,0.9,404,0,AtRisk,0.23
IND01582,Urban_Salaried,24,Male,Married,Tier1,Graduate,0,Salaried_Private,22,91128.0,Stable,10878.0,15.938526866430983,29140.0,Just_right,0.4786,52,0,1,Personal_Loan,Home,330000.0,24,36998.0,1557.0,0.406,2,7,4,0,0,Excellent,0,1,0.0,3.7,Low,5.7,0,0,0.0,541,1,Prime,0.6406
IND01583,Urban_Salaried,57,Female,Single,Tier1,PhD,4,Salaried_Private,23,63234.0,Unstable,25240.0,10.505231793678565,29353.0,Well_within,0.2946,47,0,0,Home_Loan,Business,374000.0,36,114780.0,3220.0,1.8151,2,1,1,0,0,Excellent,1,0,4191.0,4.1,High,5.8,0,0,0.6,534,1,Emerging,0.5149
IND01584,Homemaker,46,Female,Married,Tier3,10th_12th,1,Homemaker,0,13028.0,Stable,0.0,19.54121179221103,4736.0,Just_right,0.5082,17,0,0,Home_Loan,Business,229000.0,240,28419.0,120.0,2.1812,7,1,3,4,0,Poor,1,0,4667.0,2.8,Low,6.1,1,0,0.15,359,0,AtRisk,0.2143
IND01585,Urban_Salaried,22,Female,Single,Tier2,Graduate,3,Salaried_Private,10,72093.0,Stable,0.0,11.222573599424068,26128.0,Just_right,0.5408,47,1,1,None,Business,105000.0,48,3143.0,66.0,0.0436,1,1,4,4,0,Excellent,1,1,24994.0,4.9,Low,5.2,1,0,0.45,491,0,Emerging,0.4506
IND01586,Gig_Worker,34,Male,Divorced,Tier1,Diploma,0,Self_Employed,27,110225.0,Unstable,15313.0,22.176363935260067,118625.0,Just_right,0.4723,48,1,1,Gold_Loan,Business,195000.0,60,8624.0,145.0,0.0782,5,3,1,2,1,Good,0,1,0.0,2.6,Low,4.7,1,1,0.3,409,1,Emerging,0.4937
IND01587,MSME_Owner,52,Female,Married,Tier2,Graduate,0,Business_Owner,11,72310.0,Seasonal,0.0,7.414168671246752,12069.0,Just_right,0.1784,21,0,1,Home_Loan,Personal,1381000.0,60,24394.0,411.0,0.3373,10,3,3,0,0,Excellent,0,1,0.0,0.3,Low,5.5,1,0,0.0,581,1,Emerging,0.5331
IND01588,Gig_Worker,57,Female,Married,Rural,Diploma,3,Self_Employed,10,20563.0,Seasonal,0.0,11.624389105522214,8469.0,Well_within,0.3221,9,1,0,None,Personal,63000.0,48,7884.0,166.0,0.3834,8,3,1,3,0,Good,1,1,74646.0,3.2,Medium,5.4,0,1,0.75,498,0,AtRisk,0.2709
IND01589,Urban_Salaried,30,Male,Married,Tier2,Postgraduate,2,Salaried_Private,7,84081.0,Stable,5581.0,17.207939837653107,21465.0,Just_right,0.2927,40,0,0,Education_Loan,Education,8000000.0,120,87574.0,737.0,1.0415,7,4,3,5,0,Good,0,1,0.0,3.6,High,5.2,1,0,0.3,465,1,Emerging,0.4847
IND01590,MSME_Owner,37,Other,Married,Tier1,Graduate,0,Business_Owner,15,152828.0,Stable,2262.0,18.48613068647176,44122.0,Borderline,0.7613,28,1,1,Home_Loan,Education,116000.0,12,116513.0,9807.0,0.7624,10,6,0,2,1,Fair,0,1,0.0,0.2,Medium,7.8,0,0,0.0,423,0,AtRisk,0.2923
IND01591,Urban_Salaried,27,Male,Married,Tier2,Postgraduate,6,Salaried_Private,23,99847.0,Stable,0.0,23.21355155024852,64415.0,Just_right,0.2344,39,1,0,Business_Loan,Personal,166000.0,180,112130.0,629.0,1.123,3,2,0,1,1,Good,1,0,17096.0,7.6,Medium,3.9,0,0,0.9,425,0,AtRisk,0.2839
IND01592,Gig_Worker,57,Male,Married,Tier3,Diploma,4,Self_Employed,28,40089.0,Seasonal,23581.0,16.079362617143403,31541.0,Well_within,0.146,8,0,1,Business_Loan,Home,642000.0,84,78505.0,944.0,1.9582,30,3,0,1,1,Excellent,1,1,5144.0,0.0,Medium,3.1,1,0,0.6,508,1,Emerging,0.5088
IND01593,Retired_Govt,59,Female,Single,Tier2,Postgraduate,5,Retired,33,50623.0,Seasonal,31446.0,22.803301643675105,56251.0,Just_right,0.6062,28,1,0,Business_Loan,Personal,824000.0,24,204165.0,8592.0,4.033,30,2,4,0,0,Poor,1,0,24816.0,6.5,High,6.0,0,1,1.05,486,0,AtRisk,0.1671
IND01594,Homemaker,40,Male,Married,Tier3,10th_12th,4,Homemaker,0,17839.0,Stable,0.0,21.221280571954487,6321.0,Well_within,0.5349,16,1,0,Business_Loan,Business,2298000.0,180,94617.0,531.0,5.3036,2,2,2,0,1,Excellent,0,0,0.0,2.4,Low,10.0,0,0,0.6,403,0,AtRisk,0.2668
IND01595,MSME_Owner,47,Female,Married,Tier1,10th_12th,1,Business_Owner,4,58834.0,Stable,7136.0,5.685746795535133,6038.0,Just_right,0.379,22,1,0,Personal_Loan,Education,726000.0,60,28848.0,486.0,0.4903,16,1,0,2,0,Poor,0,1,0.0,2.7,Medium,6.9,0,0,0.15,449,0,AtRisk,0.356
IND01596,Homemaker,53,Male,Married,Rural,10th_12th,3,Homemaker,0,11966.0,Stable,6985.0,23.21710289990852,12413.0,Well_within,0.2116,8,0,1,Business_Loan,Home,608000.0,12,100368.0,8448.0,6.0,6,3,3,0,0,Good,1,1,34849.0,0.5,Medium,5.4,0,1,0.75,489,0,AtRisk,0.268
IND01597,Homemaker,53,Female,Single,Tier1,10th_12th,3,Homemaker,0,9458.0,Unstable,26710.0,0.0,0.0,Just_right,0.4081,20,0,0,Home_Loan,Home,131000.0,84,115666.0,1391.0,6.0,5,6,2,2,0,Fair,0,1,0.0,2.4,Low,8.6,1,1,0.75,465,0,AtRisk,0.2616
IND01598,Rural_Farmer,28,Female,Single,Tier3,Below10th,1,Self_Employed,27,11676.0,Unstable,11630.0,23.635200003492105,11481.0,Well_within,0.1954,13,0,0,BNPL,Home,169000.0,60,69960.0,1178.0,5.9913,4,1,0,0,0,Fair,1,0,9606.0,0.1,Low,1.6,1,0,0.15,482,0,AtRisk,0.2675
IND01599,MSME_Owner,53,Female,Divorced,Tier2,Postgraduate,4,Business_Owner,26,71709.0,Stable,0.0,20.545736358196173,19651.0,Borderline,0.4777,25,1,1,Home_Loan,Vehicle,807000.0,60,17545.0,295.0,0.2447,16,1,2,5,0,Fair,1,1,93771.0,1.5,Low,3.8,1,0,0.6,433,0,AtRisk,0.2886
IND01600,Urban_Salaried,53,Male,Married,Tier1,Graduate,1,Salaried_Private,14,181180.0,Stable,0.0,31.19213245718753,80117.0,Well_within,0.1562,42,1,0,Business_Loan,Personal,147000.0,60,22515.0,379.0,0.1243,24,3,0,0,0,Poor,0,0,0.0,6.7,Low,3.6,1,1,0.45,582,1,Emerging,0.5739
IND01601,Gig_Worker,35,Male,Married,Tier2,Graduate,3,Self_Employed,18,37792.0,Seasonal,0.0,9.31814440764599,4158.0,Well_within,0.4546,39,1,1,Car_Loan,Education,1932000.0,48,17423.0,367.0,0.461,7,5,0,0,0,Fair,0,0,0.0,0.0,High,6.3,1,0,0.45,504,1,Emerging,0.4985
IND01602,Gig_Worker,52,Female,Single,Rural,Graduate,2,Self_Employed,24,11105.0,Seasonal,0.0,13.475864010211527,2999.0,Borderline,0.146,5,0,0,Education_Loan,Home,167000.0,48,87862.0,1849.0,6.0,21,4,3,0,0,Good,1,1,69957.0,7.4,Low,7.1,1,0,0.3,549,0,Emerging,0.4067
IND01603,Urban_Salaried,31,Male,Married,Tier2,Graduate,1,Salaried_Private,8,122222.0,Seasonal,0.0,9.160747139182106,42410.0,Borderline,0.3181,47,0,0,Business_Loan,Business,245000.0,24,99248.0,4177.0,0.812,0,8,3,3,0,Excellent,1,1,4255.0,1.2,High,9.0,0,0,0.15,522,0,Emerging,0.4521
IND01604,Homemaker,57,Male,Divorced,Rural,10th_12th,3,Homemaker,0,19043.0,Stable,7322.0,18.692280819221963,16265.0,Borderline,0.1369,11,1,1,Business_Loan,Vehicle,965000.0,240,59077.0,249.0,3.1021,30,2,3,1,0,Fair,1,0,5520.0,0.0,Medium,5.4,0,0,0.45,521,0,AtRisk,0.2177
IND01605,Urban_Salaried,51,Male,Divorced,Tier2,Postgraduate,3,Salaried_Private,28,173644.0,Seasonal,7294.0,26.899552377259614,161267.0,Well_within,0.4874,34,1,1,Education_Loan,Medical,927000.0,36,100393.0,2817.0,0.5782,19,3,1,0,1,Excellent,0,1,0.0,1.0,Low,2.4,1,0,0.45,474,0,Emerging,0.4627
IND01606,Gig_Worker,28,Female,Married,Tier2,Graduate,1,Self_Employed,27,96736.0,Seasonal,0.0,9.082694048299246,39783.0,Just_right,0.7239,48,1,0,BNPL,Vehicle,387000.0,12,105966.0,8919.0,1.0954,1,5,4,1,0,Fair,1,0,41509.0,3.2,High,4.8,1,0,0.15,439,0,AtRisk,0.3605
IND01607,Urban_Salaried,46,Female,Married,Tier1,Graduate,3,Salaried_Private,12,66374.0,Stable,12556.0,17.31788557971616,46094.0,Well_within,0.3387,54,1,1,Home_Loan,Personal,477000.0,120,263853.0,2221.0,3.9752,4,2,1,0,1,Poor,0,0,0.0,2.3,Medium,4.1,0,0,0.45,358,0,AtRisk,0.1428
IND01608,Gig_Worker,30,Male,Married,Tier3,Diploma,4,Self_Employed,26,77655.0,Unstable,0.0,3.571531518050936,11790.0,Borderline,0.4547,18,0,1,Business_Loan,Home,1056000.0,120,17979.0,151.0,0.2315,4,2,2,5,0,Fair,0,0,0.0,1.0,Medium,7.9,0,0,0.6,410,0,AtRisk,0.2954
IND01609,Urban_Salaried,27,Female,Married,Tier1,PhD,2,Salaried_Private,17,107624.0,Stable,12215.0,18.429991270446248,96752.0,Just_right,0.1274,37,1,1,BNPL,Home,783000.0,84,47229.0,568.0,0.4388,0,1,2,0,0,Fair,0,1,0.0,4.3,Low,4.2,0,0,0.3,508,1,Emerging,0.5664
IND01610,Rural_Farmer,34,Female,Married,Rural,10th_12th,4,Self_Employed,20,43102.0,Unstable,0.0,8.124372714419593,6989.0,Borderline,0.5245,3,0,1,Home_Loan,Vehicle,138000.0,48,22878.0,481.0,0.5308,2,2,2,0,0,Excellent,1,1,38774.0,0.0,Low,3.9,0,0,0.6,552,1,Emerging,0.564
IND01611,Retired_Govt,63,Male,Married,Tier2,Postgraduate,4,Retired,31,104309.0,Stable,0.0,20.19286392524713,63901.0,Borderline,0.4618,27,1,1,Personal_Loan,Home,266000.0,180,43237.0,243.0,0.4145,30,2,1,1,1,Good,1,1,15532.0,5.8,Medium,7.0,0,0,0.6,495,0,Emerging,0.4088
IND01612,MSME_Owner,45,Female,Married,Tier1,Postgraduate,2,Business_Owner,8,192586.0,Stable,0.0,9.255074508532646,71865.0,Just_right,0.6037,26,0,1,Home_Loan,Home,1209000.0,36,56843.0,1595.0,0.2952,4,4,0,0,0,Good,1,1,70439.0,3.9,Medium,3.5,1,0,0.3,530,1,Emerging,0.5188
IND01613,Gig_Worker,53,Male,Married,Rural,Graduate,2,Self_Employed,18,36020.0,Unstable,10962.0,19.958267919378464,25356.0,Well_within,0.0852,6,0,0,Business_Loan,Business,1759000.0,24,32447.0,1365.0,0.9008,16,2,3,1,0,Good,0,0,0.0,0.2,Low,1.0,0,0,0.3,548,0,Emerging,0.4199
IND01614,Urban_Salaried,44,Male,Married,Tier1,Graduate,4,Salaried_Private,16,135985.0,Stable,0.0,24.0822812379922,133618.0,Borderline,0.3407,49,1,0,Education_Loan,Personal,464000.0,36,55311.0,1552.0,0.4067,11,1,1,1,0,Poor,0,0,0.0,3.2,Medium,7.1,0,0,0.6,495,0,Emerging,0.3927
IND01615,Retired_Govt,68,Male,Married,Rural,Graduate,0,Retired,36,85760.0,Stable,0.0,24.814882700821208,94865.0,Well_within,0.1701,8,0,0,Car_Loan,Personal,512000.0,48,57925.0,1219.0,0.6754,30,2,2,3,0,Good,0,0,0.0,3.5,Medium,6.4,0,1,0.3,542,0,AtRisk,0.3458
IND01616,Gig_Worker,55,Male,Single,Tier2,10th_12th,1,Self_Employed,23,161945.0,Seasonal,0.0,11.52839136174432,88222.0,Well_within,0.2911,43,1,0,Education_Loan,Education,126000.0,240,17351.0,73.0,0.1071,30,4,0,3,0,Poor,1,0,9813.0,2.2,Medium,9.7,0,0,0.15,513,1,Emerging,0.5221
IND01617,Homemaker,55,Female,Single,Tier3,Below10th,4,Homemaker,0,12298.0,Stable,0.0,25.7932030423918,3520.0,Well_within,0.0494,14,1,0,Business_Loan,Personal,507000.0,60,201073.0,3385.0,6.0,26,3,1,4,0,Good,1,1,13961.0,2.8,Medium,2.9,1,0,0.6,508,0,AtRisk,0.3201
IND01618,Homemaker,34,Female,Married,Tier2,Graduate,4,Homemaker,0,5478.0,Stable,0.0,27.018565036257325,6067.0,Just_right,0.4594,21,1,1,Education_Loan,Personal,650000.0,120,23443.0,197.0,4.2787,8,1,1,0,1,Excellent,0,0,0.0,3.1,Medium,4.1,0,1,0.9,413,0,AtRisk,0.2386
IND01619,MSME_Owner,47,Female,Married,Tier1,10th_12th,2,Business_Owner,13,116304.0,Stable,10025.0,9.350379341916922,41017.0,Well_within,0.1704,21,1,0,Home_Loan,Home,124000.0,12,76288.0,6421.0,0.6559,17,3,3,0,0,Excellent,1,1,34475.0,0.0,Low,6.2,0,0,0.3,551,0,Emerging,0.4773
IND01620,MSME_Owner,21,Female,Married,Tier2,Graduate,3,Business_Owner,15,76537.0,Stable,11873.0,27.4438765833995,42183.0,Borderline,0.532,27,1,0,Business_Loan,Business,186000.0,180,56243.0,316.0,0.7348,1,5,2,0,0,Poor,1,1,6593.0,0.0,Low,3.8,1,0,0.45,448,0,AtRisk,0.35
IND01621,Gig_Worker,53,Male,Single,Tier3,Diploma,1,Self_Employed,0,40153.0,Seasonal,48541.0,13.60854436500033,14733.0,Borderline,0.5224,12,0,0,Car_Loan,Vehicle,257000.0,60,63841.0,1075.0,1.5899,19,1,3,0,0,Excellent,0,0,0.0,0.0,Medium,5.2,0,0,0.15,524,1,Emerging,0.497
IND01622,Homemaker,24,Female,Single,Tier3,Graduate,3,Homemaker,0,13839.0,Stable,0.0,19.659416337177923,3646.0,Borderline,0.2199,10,0,0,Personal_Loan,Personal,1390000.0,24,100457.0,4228.0,6.0,0,2,1,0,0,Excellent,1,0,25319.0,0.7,Medium,8.2,1,0,0.45,517,1,Emerging,0.5532
IND01623,MSME_Owner,26,Male,Married,Tier2,Graduate,1,Business_Owner,12,154256.0,Stable,0.0,0.8751867745628648,2019.0,Just_right,0.2992,24,0,0,Car_Loan,Business,672000.0,60,23734.0,400.0,0.1539,1,1,3,2,0,Fair,1,1,4574.0,1.1,High,4.2,1,0,0.15,462,1,Emerging,0.5413
IND01624,Urban_Salaried,28,Other,Married,Tier2,Graduate,5,Salaried_Private,16,100951.0,Stable,22578.0,30.6605707573337,131042.0,Just_right,0.4165,52,1,1,Business_Loan,Home,289000.0,60,106478.0,1792.0,1.0547,7,2,2,0,0,Fair,1,1,31337.0,5.4,High,7.8,0,1,1.05,485,0,AtRisk,0.3767
IND01625,Rural_Farmer,52,Female,Married,Tier3,Below10th,0,Self_Employed,21,23625.0,Seasonal,0.0,28.81648511550468,21589.0,Borderline,0.221,16,1,0,None,Vehicle,247000.0,180,6780.0,38.0,0.287,13,2,1,1,0,Excellent,1,1,34367.0,2.1,Medium,2.5,1,0,0.0,597,1,Emerging,0.5431
IND01626,Retired_Govt,67,Female,Married,Tier2,Postgraduate,1,Retired,34,69981.0,Seasonal,3171.0,23.29811531071936,44651.0,Well_within,0.4572,22,0,0,Business_Loan,Home,1126000.0,180,30441.0,171.0,0.435,23,1,2,2,0,Good,1,1,12358.0,5.2,Medium,5.5,1,1,0.45,517,0,Emerging,0.3906
IND01627,Gig_Worker,54,Male,Single,Rural,10th_12th,1,Self_Employed,19,40271.0,Seasonal,0.0,0.2171594042009683,405.0,Well_within,0.3607,8,0,1,Personal_Loan,Vehicle,244000.0,48,117033.0,2463.0,2.9061,23,6,3,0,0,Excellent,1,0,10805.0,0.0,Low,2.8,1,0,0.15,541,0,Emerging,0.4648
IND01628,MSME_Owner,25,Male,Single,Tier2,Graduate,0,Business_Owner,4,452363.0,Stable,4374.0,15.869306982929723,299036.0,Just_right,0.1413,22,0,1,Personal_Loan,Business,1112000.0,48,10082.0,212.0,0.0223,4,4,0,0,0,Excellent,1,0,8421.0,1.8,Medium,2.8,0,1,0.3,632,1,Prime,0.7425
IND01629,MSME_Owner,47,Male,Married,Tier1,Graduate,1,Business_Owner,27,162020.0,Seasonal,9260.0,17.808733379326306,110720.0,Just_right,0.1561,33,1,0,Home_Loan,Vehicle,477000.0,60,21647.0,364.0,0.1336,10,5,2,0,0,Good,1,0,35345.0,2.2,Low,8.7,1,1,0.45,585,1,Emerging,0.5176
IND01630,Homemaker,48,Female,Married,Tier2,Below10th,0,Homemaker,0,8742.0,Stable,7334.0,14.230842457482714,5124.0,Borderline,0.6914,36,1,0,Personal_Loan,Education,1159000.0,84,97192.0,1169.0,6.0,2,6,6,5,0,Good,1,0,35556.0,4.0,Medium,4.2,1,0,0.0,386,0,AtRisk,0.2055
IND01631,Urban_Salaried,28,Female,Married,Tier1,Graduate,2,Salaried_Private,3,307872.0,Stable,10966.0,7.280657107977575,62328.0,Just_right,0.9679516746947592,35,1,0,None,Business,341000.0,24,5414.0,228.0,0.0176,7,5,0,0,0,Excellent,1,0,22030.0,2.0,Medium,5.7,1,1,0.6,538,1,Emerging,0.5851
IND01632,Rural_Farmer,32,Male,Married,Tier3,10th_12th,1,Self_Employed,11,21075.0,Unstable,8774.0,18.111568748238845,7079.0,Just_right,0.7958,23,0,1,Car_Loan,Home,130000.0,48,1127460.0,23724.0,6.0,10,5,6,1,0,Fair,1,1,52865.0,2.8,Low,6.3,1,0,0.15,418,0,AtRisk,0.2615
IND01633,Homemaker,49,Female,Married,Tier3,Graduate,2,Homemaker,0,12152.0,Stable,16203.0,10.3193390254137,3066.0,Overspend,0.9402,8,0,1,Personal_Loan,Home,690000.0,36,55661.0,1562.0,4.58,22,2,1,3,0,Excellent,0,1,0.0,4.5,Low,5.7,0,1,0.6,482,0,AtRisk,0.1902
IND01634,Rural_Farmer,49,Male,Married,Tier3,Below10th,6,Self_Employed,19,12086.0,Seasonal,32246.0,5.589444378862061,1799.0,Just_right,0.3927,9,1,0,None,Medical,278000.0,36,17417.0,489.0,1.441,11,1,2,3,0,Good,0,0,0.0,0.0,High,2.7,1,0,0.9,497,0,AtRisk,0.298
IND01635,Rural_Farmer,46,Female,Single,Rural,Below10th,1,Self_Employed,24,59420.0,Unstable,8258.0,30.88932132529253,32403.0,Just_right,0.5068,5,0,0,Business_Loan,Home,145000.0,180,79445.0,446.0,1.337,5,2,3,2,0,Good,0,0,0.0,0.0,High,5.9,1,0,0.15,455,0,AtRisk,0.3665
IND01636,Urban_Salaried,24,Male,Single,Tier1,Graduate,5,Salaried_Private,1,147086.0,Stable,9547.0,25.44260947921553,111701.0,Borderline,0.2516,38,0,1,Personal_Loan,NA,275000.0,120,90226.0,759.0,0.6134,2,5,1,1,0,Good,1,1,31723.0,6.0,Medium,5.7,0,1,1.05,527,0,Emerging,0.4338
IND01637,Gig_Worker,55,Male,Divorced,Rural,Diploma,1,Self_Employed,9,91308.0,Seasonal,5322.0,21.38462901435763,95073.0,Overspend,0.996940373205136,6,1,0,Business_Loan,Medical,206000.0,180,38821.0,218.0,0.4252,0,1,4,1,0,Excellent,1,1,9894.0,0.0,High,5.5,1,1,0.45,445,0,Emerging,0.3817
IND01638,Urban_Salaried,50,Male,Married,Tier1,Postgraduate,3,Salaried_Private,18,75966.0,Stable,0.0,22.44741461730792,57545.0,Well_within,0.1465,41,1,0,Business_Loan,Personal,901000.0,240,5064.0,21.0,0.0667,27,3,3,0,0,Fair,1,1,27028.0,5.9,Low,7.8,0,0,0.45,565,0,Emerging,0.4398
IND01639,Rural_Farmer,36,Female,Married,Tier1,Diploma,6,Self_Employed,26,24948.0,Seasonal,8648.0,3.4090042487436065,3152.0,Borderline,0.3854,22,0,1,Personal_Loan,Vehicle,1648000.0,60,91558.0,1541.0,3.6698,14,2,0,2,0,Excellent,1,1,26741.0,1.2,Low,4.9,0,1,1.2,532,0,AtRisk,0.3177
IND01640,Gig_Worker,32,Female,Married,Tier3,Diploma,2,Self_Employed,24,43071.0,Seasonal,0.0,15.727614247875636,25028.0,Well_within,0.1921,19,0,0,Car_Loan,Personal,199000.0,24,2452837.747780855,11297.0,6.0,9,3,3,0,0,Fair,0,1,0.0,1.2,High,5.8,0,1,0.6,510,0,AtRisk,0.378
IND01641,Homemaker,47,Female,Married,Tier3,Graduate,6,Homemaker,0,20616.0,Stable,21656.0,7.385743346198927,7022.0,Well_within,0.1651,10,0,0,BNPL,Education,210000.0,180,42917.0,241.0,2.0816,13,4,2,0,0,Good,1,1,121698.0,1.4,High,5.2,1,1,1.2,512,0,Emerging,0.4248
IND01642,Urban_Salaried,37,Other,Married,Tier2,Postgraduate,1,Salaried_Private,19,69729.0,Stable,6260.0,31.24609871640257,24007.0,Just_right,0.9126,48,1,0,None,Personal,289000.0,84,5215.0,63.0,0.0748,15,4,0,0,0,Fair,1,1,7428.0,2.0,Low,6.9,0,0,0.15,482,0,Emerging,0.3811
IND01643,MSME_Owner,37,Female,Married,Tier1,Graduate,3,Business_Owner,9,231545.0,Stable,0.0,4.0989616235066455,33835.0,Well_within,0.1529,35,0,0,None,Personal,90000.0,36,10461.0,293.0,0.0452,13,4,0,0,1,Good,0,0,0.0,1.1,Low,8.7,1,1,0.75,481,1,Emerging,0.5647
IND01644,Urban_Salaried,40,Female,Married,Tier2,Graduate,2,Salaried_Private,6,171435.0,Stable,63012.0,28.443389425174807,53898.0,Borderline,0.2762,43,0,0,BNPL,Debt_Consolidation,1049000.0,48,100727.0,2119.0,0.5875,19,3,1,3,0,Excellent,1,1,15710.0,6.9,High,2.3,0,0,0.3,589,1,Emerging,0.5878
